refArea,EndDate,Currency,Item Code,StartDate,Value,Observation URI,references,Month,publisher,Year,Item,dataset
http://dbpedia.org/resource/Lebanon,4/30/1981,Lebanese Pound,LCU,4/1/1981,4.02E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1981,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1981,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1982,Lebanese Pound,LCU,4/1/1982,4.96E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1982,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1982,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1983,Lebanese Pound,LCU,4/1/1983,4.15E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1983,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1983,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1984,Lebanese Pound,LCU,4/1/1984,5.65E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1984,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1984,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1985,Lebanese Pound,LCU,4/1/1985,1.75E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1985,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1985,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1986,Lebanese Pound,LCU,4/1/1986,2.40E+01,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1986,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1986,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1987,Lebanese Pound,LCU,4/1/1987,1.17E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1987,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1987,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1988,Lebanese Pound,LCU,4/1/1988,3.70E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1988,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1988,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1989,Lebanese Pound,LCU,4/1/1989,5.19E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1989,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1989,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1990,Lebanese Pound,LCU,4/1/1990,5.06E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1990,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1990,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1991,Lebanese Pound,LCU,4/1/1991,9.42E+02,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1991,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1991,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1992,Lebanese Pound,LCU,4/1/1992,1.44E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1992,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1992,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1993,Lebanese Pound,LCU,4/1/1993,1.74E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1993,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1993,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1994,Lebanese Pound,LCU,4/1/1994,1.69E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1994,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1994,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1995,Lebanese Pound,LCU,4/1/1995,1.63E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1995,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1995,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1996,Lebanese Pound,LCU,4/1/1996,1.58E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1996,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1996,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1997,Lebanese Pound,LCU,4/1/1997,1.54E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1997,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1997,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1998,Lebanese Pound,LCU,4/1/1998,1.52E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1998,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1998,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/1999,Lebanese Pound,LCU,4/1/1999,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-1999,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,1999,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2000,Lebanese Pound,LCU,4/1/2000,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2000,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2001,Lebanese Pound,LCU,4/1/2001,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2001,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2002,Lebanese Pound,LCU,4/1/2002,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2002,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2003,Lebanese Pound,LCU,4/1/2003,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2003,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2004,Lebanese Pound,LCU,4/1/2004,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2004,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2005,Lebanese Pound,LCU,4/1/2005,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2005,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2006,Lebanese Pound,LCU,4/1/2006,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2006,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2007,Lebanese Pound,LCU,4/1/2007,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2007,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2008,Lebanese Pound,LCU,4/1/2008,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2008,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2009,Lebanese Pound,LCU,4/1/2009,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2009,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2010,Lebanese Pound,LCU,4/1/2010,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2010,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2011,Lebanese Pound,LCU,4/1/2011,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2011,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2012,Lebanese Pound,LCU,4/1/2012,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2012,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2013,Lebanese Pound,LCU,4/1/2013,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2013,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2014,Lebanese Pound,LCU,4/1/2014,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2014,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2015,Lebanese Pound,LCU,4/1/2015,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2015,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2016,Lebanese Pound,LCU,4/1/2016,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2016,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2017,Lebanese Pound,LCU,4/1/2017,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2017,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2018,Lebanese Pound,LCU,4/1/2018,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2018,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2019,Lebanese Pound,LCU,4/1/2019,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2019,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2020,Lebanese Pound,LCU,4/1/2020,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2020,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2021,Lebanese Pound,LCU,4/1/2021,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2021,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2022,Lebanese Pound,LCU,4/1/2022,1.51E+03,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2022,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,4/30/2023,Lebanese Pound,LCU,4/1/2023,1.50E+04,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-April-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,April,Food and Agriculture Organization,2023,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,8/31/1970,Lebanese Pound,LCU,8/1/1970,3.27E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-August-1970,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,1970,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
http://dbpedia.org/resource/Lebanon,8/31/1971,Lebanese Pound,LCU,8/1/1971,3.24E+00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/exchange-rates-Lebanon-Local+currency+units+per+USD-August-1971,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,August,Food and Agriculture Organization,1971,Local currency units per USD,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/exchange-rates-Lebanon
